SalePrice,Id
126009.82805274177,1461
155014.46120552102,1462
185245.7991991148,1463
193844.26720938116,1464
186174.50545685063,1465
179687.65301881154,1466
173579.43808766542,1467
168015.49663726898,1468
185949.67669281102,1469
119820.82451943935,1470
213317.48216934624,1471
96224.74111108962,1472
97107.4663289069,1473
157202.4148960873,1474
113735.0594078273,1475
349221.2949523851,1476
247346.86780474367,1477
294910.6643439403,1478
275510.8475133976,1479
469242.9050877654,1480
314148.6952060256,1481
215560.68255924733,1482
164223.05373033407,1483
162950.17906772223,1484
177899.68709577562,1485
200517.0621243,1486
349725.17487877276,1487
245067.6527799983,1488
191326.76456077423,1489
231489.9316235425,1490
188759.92155813304,1491
96320.64552668908,1492
206549.83335024558,1493
297788.14917620266,1494
281647.7904219554,1495
233536.05741091492,1496
181430.39581744856,1497
160261.03188613514,1498
162412.8210021565,1499
158477.18332405825,1500
172178.43391724688,1501
146265.07658848356,1502
460130.1841253948,1503
245935.42523448227,1504
227461.60484800284,1505
169036.27365145163,1506
261064.82322368748,1507
182611.54205945687,1508
152139.23250781556,1509
142428.87190807587,1510
142357.18068555195,1511
166280.33493730085,1512
138261.12132977374,1513
188752.63005143387,1514
211039.99909897303,1515
146664.9751198893,1516
158167.01040802803,1517
127126.7446212233,1518
232996.02441231284,1519
130952.21528785754,1520
133490.9465572623,1521
185851.8519397601,1522
102729.79453241693,1523
112054.09425996995,1524
117316.64825720848,1525
120327.2170432021,1526
95722.30692909445,1527
140270.2090191252,1528
133828.77183662337,1529
163807.18725099953,1530
115067.86071225422,1531
99510.19786202331,1532
141231.72750845412,1533
122523.23459225002,1534
164298.86523754953,1535
109257.91331656583,1536
83287.4596140586,1537
170836.5759211537,1538
182793.75050270726,1539
115786.15253346165,1540
157015.18726907545,1541
140316.78027466114,1542
207706.983452124,1543
78842.04151811593,1544
106137.48125522876,1545
132750.4246763962,1546
140530.70361483545,1547
127331.63831422316,1548
111041.38977808249,1549
138636.21607499,1550
127596.17440344523,1551
136717.57263566228,1552
143620.82214691734,1553
105727.29385173354,1554
169992.63366866336,1555
100829.11030446488,1556
112299.06606855761,1557
95602.30978800883,1558
98980.71369599478,1559
143260.8063271793,1560
138979.75103486993,1561
128054.30115661389,1562
120865.98881827663,1563
164796.58899150352,1564
147141.80988343412,1565
219589.93998991844,1566
82051.38877694703,1567
223072.77435274227,1568
119145.130955592,1569
136011.61524850366,1570
122634.20040666476,1571
143864.40158949903,1572
246248.21324325632,1573
126705.54092386908,1574
213928.18448766824,1575
218031.5314629754,1576
187663.6051325763,1577
141539.15113348467,1578
147315.98233997013,1579
202073.60677987977,1580
152222.52950644842,1581
123454.12391928275,1582
330771.54812234605,1583
232290.3021782515,1584
139663.4615677818,1585
72305.60017753509,1586
92072.71269348859,1587
141213.83094751753,1588
107587.20645844124,1589
138306.62405673056,1590
89045.93479212797,1591
135533.99836212525,1592
119023.06748763015,1593
118345.48012414758,1594
124990.52245839397,1595
223382.5518064613,1596
178557.41640870788,1597
192352.43549243888,1598
173623.40929831172,1599
187821.15223349372,1600
59526.82272877259,1601
123071.45071283693,1602
83676.63068634205,1603
267739.0593532912,1604
262322.00027158175,1605
167377.66057756517,1606
165131.50459363277,1607
217443.18333290197,1608
181752.6432745704,1609
146474.26825111004,1610
142388.38152664568,1611
153590.42861195875,1612
166458.24440086517,1613
127746.12527043722,1614
81597.9260045669,1615
76547.76213714744,1616
91339.96447795597,1617
123355.26881790708,1618
136188.5696318174,1619
200817.54394490068,1620
142473.12979868334,1621
134724.2447154494,1622
281903.6810061466,1623
208496.7486181414,1624
126320.00303991867,1625
176610.74384527092,1626
194856.84045799923,1627
267817.6232851546,1628
184088.3589397927,1629
322949.75578465546,1630
213601.11454728647,1631
228007.01031187942,1632
167787.89899374644,1633
192241.9305160616,1634
179607.91311971197,1635
164131.5641703573,1636
202759.8272789649,1637
208832.03923115117,1638
187575.71972987003,1639
256548.25631857305,1640
191013.91125205168,1641
223159.49683403457,1642
231438.48557552844,1643
231714.26397176256,1644
225766.54596274652,1645
161247.43637305495,1646
170881.70408578316,1647
118323.73505262104,1648
124950.8928124652,1649
119000.66005162198,1650
123529.29444623133,1651
100457.74391473927,1652
99067.68471228985,1653
157634.2826171047,1654
154498.19958706555,1655
155700.24208277577,1656
157747.66148813293,1657
152472.03912659275,1658
123584.24222468669,1659
152823.97437557534,1660
470602.8633410645,1661
390365.57522199803,1662
377371.69033646386,1663
452761.34693625325,1664
315910.5517314598,1665
328920.03197892546,1666
357509.8744295631,1667
339352.60059876635,1668
294467.72123415855,1669
346111.1635594845,1670
270394.93100530375,1671
446325.0092026737,1672
304261.5764390023,1673
258853.12074361768,1674
196496.1402101987,1675
198880.82892785198,1676
224470.34051233064,1677
425215.0215947315,1678
358661.36503177206,1679
323236.4249353169,1680
255885.75105677627,1681
301597.77943857666,1682
189647.47061111013,1683
181686.6251763826,1684
171636.8003305575,1685
181396.597982166,1686
169810.16536853797,1687
197011.30025175615,1688
201465.95384217417,1689
196360.0618129212,1690
185814.02107026562,1691
263494.66468899505,1692
163051.43583401784,1693
187382.52588833033,1694
164464.24747264272,1695
279631.937462891,1696
167159.49638528816,1697
364387.063033517,1698
329775.17668930383,1699
241162.78674700457,1700
269568.8084074786,1701
251650.90518742584,1702
266034.745009206,1703
309659.95489916264,1704
240293.275842612,1705
407285.3735951254,1706
199557.90648899585,1707
203888.37447880904,1708
296294.5962393326,1709
227305.1246799603,1710
261813.75458280998,1711
264376.43365972023,1712
277470.4637094982,1713
216343.02572203215,1714
204899.24498008654,1715
182223.5699923938,1716
171022.35131672595,1717
130597.08860562093,1718
193316.31928056834,1719
252700.704744182,1720
180540.00199092104,1721
126613.4599912879,1722
164846.96500589888,1723
205687.94442492194,1724
243260.09423396306,1725
180456.76232110753,1726
150335.76933111128,1727
191156.53205114437,1728
160000.52710932452,1729
162664.03910055457,1730
122547.00374785032,1731
122400.21815461111,1732
120804.73281098745,1733
127322.57282471894,1734
127356.99691532704,1735
111634.58552874945,1736
264247.7279534001,1737
214879.61739510865,1738
280655.2561079863,1739
208427.46742644647,1740
188811.51815927867,1741
171367.4290081051,1742
177669.04097535432,1743
356253.97470635996,1744
195328.1260598352,1745
204360.5300202423,1746
214004.14079900982,1747
232475.55888170592,1748
153858.92150715465,1749
141670.16458533707,1750
245567.1433468657,1751
116418.06301033763,1752
132590.83430373872,1753
214779.84091859683,1754
165136.4986260096,1755
136998.11827232668,1756
111661.21228874913,1757
135825.00542969612,1758
164224.87299642788,1759
165730.53350803195,1760
160163.0840923476,1761
169564.19336113308,1762
163694.44308340916,1763
107222.82400766878,1764
167274.83874908366,1765
189136.44781631677,1766
225517.1926957888,1767
131955.58413280075,1768
180839.77348187592,1769
146574.82605107935,1770
121084.40142384291,1771
126049.08743048366,1772
128834.35346703441,1773
122901.82348134756,1774
125059.55372266876,1775
133453.0015623001,1776
106316.7158638318,1777
133035.7177379933,1778
116426.63839698682,1779
182695.24675105087,1780
119367.09145070151,1781
79697.71437194062,1782
141747.44222685148,1783
85264.62942752145,1784
105430.24856794332,1785
129724.77403838634,1786
159262.19539246045,1787
52173.645621772084,1788
94798.05355770353,1789
74791.90155970056,1790
181171.86595780036,1791
150423.3681024218,1792
151332.90205945115,1793
147869.1796285751,1794
129546.04744653594,1795
107989.75014175539,1796
145151.14332215887,1797
106687.22933303686,1798
102491.1814994544,1799
116880.7031973479,1800
127788.02058105331,1801
148228.8879308178,1802
139382.76027378073,1803
132275.38881424998,1804
137628.31150075948,1805
122478.97883477338,1806
144864.74095097577,1807
124891.74067633733,1808
110682.38446534812,1809
149258.5732495751,1810
94438.38879298557,1811
102963.72741167127,1812
121438.20657537517,1813
85682.60639764316,1814
61663.25990099585,1815
85700.77087359456,1816
108357.738296702,1817
130657.09334468307,1818
128601.91245030121,1819
73558.67140834134,1820
107843.8290135813,1821
145006.29212851415,1822
57299.82776764908,1823
133962.12669804101,1824
129512.52601562915,1825
98525.74385579194,1826
104038.85698033044,1827
127123.1724485265,1828
114214.5478670957,1829
138900.9410798789,1830
158563.9477644766,1831
113830.35431056746,1832
142353.0491395504,1833
121826.01775810863,1834
145415.90002606786,1835
122866.11499086101,1836
92146.00011584844,1837
132600.5196980614,1838
81969.4203251692,1839
159376.30617010826,1840
151007.1840773666,1841
94229.84461085299,1842
142764.1929512229,1843
133747.68188349233,1844
142824.1486587032,1845
157128.818605753,1846
157219.86922928185,1847
56572.8201124919,1848
107200.69020173025,1849
112477.16082496833,1850
144816.1112917133,1851
126017.48001655316,1852
131941.50125939766,1853
170083.2045380629,1854
152774.95857805194,1855
230163.14015867098,1856
132926.41337699938,1857
144808.12399737255,1858
121590.37880342451,1859
158482.70523459406,1860
121268.78850993389,1861
322698.51353673823,1862
325179.8469401359,1863
325263.1833653503,1864
317728.02312611096,1865
338118.2219229541,1866
258241.55111314572,1867
322284.2098950072,1868
220053.98169710793,1869
240826.72457935123,1870
254008.7748007151,1871
171485.5438939048,1872
234035.07932831516,1873
142785.70229274494,1874
206963.8356893961,1875
203241.53776310902,1876
215371.02603647087,1877
221371.43914311405,1878
129451.14994855865,1879
128617.62060099436,1880
247682.29448991688,1881
264286.40847100207,1882
188403.85962174882,1883
207065.23394826322,1884
255174.5356720916,1885
293351.40350954875,1886
221863.72908895224,1887
307858.8251761879,1888
169741.7605321936,1889
123928.19110444121,1890
140021.0789149101,1891
103883.06332120554,1892
126905.90695379225,1893
124774.79666091641,1894
144226.59332663787,1895
127392.68121876143,1896
132483.11154844478,1897
110285.67184231445,1898
136495.22907861613,1899
125747.40994086348,1900
156919.48223900408,1901
142407.62765579956,1902
200306.4367299904,1903
126310.00286255116,1904
180651.01661669335,1905
163957.65481417434,1906
202088.64302055017,1907
119292.82557903475,1908
141445.15223681077,1909
124709.08481502217,1910
208277.13529876823,1911
281096.94644101127,1912
141517.22983153403,1913
66593.3913556001,1914
322916.55548004,1915
61975.541774041405,1916
272185.215691041,1917
138827.40251530145,1918
172912.96442061907,1919
147673.1703121366,1920
411609.08973106084,1921
316850.0247260805,1922
211773.93149145288,1923
224211.70719941537,1924
202497.49127268774,1925
381846.9687566123,1926
125166.74808063307,1927
165865.10370284773,1928
116811.4838125603,1929
136710.25285935428,1930
151251.6029569719,1931
143960.3712742733,1932
167497.91550847737,1933
186556.88021324837,1934
176847.30325688256,1935
184897.9541647049,1936
191386.37182831625,1937
166333.98600291798,1938
231987.763809125,1939
180213.10850214184,1940
177091.6875802132,1941
182871.39582996286,1942
204994.99485108483,1943
308647.0044059786,1944
343803.1649868657,1945
180256.20555530125,1946
297966.7224458144,1947
186638.62648535243,1948
230232.00045971607,1949
179564.64593819325,1950
247248.83817929256,1951
205337.56780602943,1952
159982.71054549812,1953
194677.38517373733,1954
130336.77673954844,1955
277902.75729497615,1956
157211.89483723292,1957
321038.08053414075,1958
143703.28435781156,1959
106823.04295742436,1960
122747.07856681939,1961
99287.05306698721,1962
102955.59449783847,1963
118625.64724957745,1964
141142.57922354585,1965
142291.98421367927,1966
277346.4999631721,1967
369664.79036712536,1968
375877.9740919457,1969
408960.50574739464,1970
464502.9917220075,1971
359935.93114310974,1972
259612.37263468897,1973
309882.448921975,1974
460754.09010747913,1975
279242.79783550685,1976
359712.3337949091,1977
345132.50981186697,1978
311634.8431182309,1979
195781.38107126157,1980
329289.5518921156,1981
237604.98110719133,1982
214125.7173973542,1983
167827.74373981127,1984
229664.85757622938,1985
232893.05750724778,1986
185121.0926244517,1987
174116.5767809364,1988
198217.14636890212,1989
218591.78373454986,1990
227198.81330467062,1991
215830.01383773025,1992
177201.56642219808,1993
244777.1101359737,1994
192588.70829855264,1995
240622.59310834386,1996
311117.82648365287,1997
317301.017536796,1998
256324.00995628187,1999
293495.20853762276,2000
272737.30900921207,2001
254282.9087404058,2002
274212.3474720166,2003
274369.1530401332,2004
234361.0123507571,2005
219691.03427642304,2006
263389.2704190079,2007
209469.67113893764,2008
195542.35973353297,2009
196076.3763909362,2010
143138.86685218933,2011
176371.86088077727,2012
176712.05191959615,2013
180672.35431268142,2014
200952.74644522317,2015
191852.71992233163,2016
193344.0662496983,2017
124209.03334741121,2018
138534.9246390384,2019
120833.99664431014,2020
110089.5713331853,2021
181094.52837064382,2022
146151.90037571406,2023
281657.71195764025,2024
354134.35271981277,2025
163128.70514299566,2026
157456.83826881993,2027
163080.12880392044,2028
169575.37197005027,2029
268506.1077491094,2030
224706.34829119057,2031
236177.82319473603,2032
264683.75890498445,2033
169621.05342305967,2034
216904.0107791035,2035
193927.7998139428,2036
195920.1269958798,2037
298047.0977567346,2038
211647.64018394623,2039
355384.5362112486,2040
253649.58052720336,2041
207652.42549268395,2042
168834.59705670315,2043
179305.71519562707,2044
201353.47318061432,2045
130618.39800963932,2046
138457.30102672317,2047
138615.7859822914,2048
133097.41361951665,2049
175845.7633635878,2050
104898.93760060621,2051
127587.65549377295,2052
144018.7711335606,2053
71062.44421973954,2054
141008.63449773783,2055
133968.22830735717,2056
116421.17744515862,2057
215472.48356420328,2058
145735.29123966146,2059
170985.3085818999,2060
172108.9655623589,2061
127423.26721415491,2062
103023.62894782014,2063
131185.95562964136,2064
122811.09473682242,2065
